"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"ST3GAL3","+",8,2,25,2,1,1,0.00102564102564103,0.00826446280991736,0,1,0,173205,0.188034188034188,FALSE,TRUE,TRUE,FALSE,NA
"ST3GAL5","-",2,1,3,1,1,1,0.000307408545957578,0.00112739571589628,0,1,0,24929,0.25,FALSE,FALSE,TRUE,FALSE,NA
"ST3GAL6","+",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,98791696,1,FALSE,FALSE,FALSE,FALSE,NA
"ST5","-",1,0,1,0,1,0,0.000719424460431655,0,0,0,0,8769954,1,TRUE,FALSE,TRUE,FALSE,NA
"ST6GAL1","+",4,1,12,1,2,1,0.000736919675755343,0.00826446280991736,0,1,14116,132947,0.307692307692308,TRUE,FALSE,TRUE,FALSE,NA
"ST6GAL2","-",0,1,0,1,0,1,0,0.00144300144300144,0,1,15051,106902158,1,FALSE,FALSE,FALSE,FALSE,NA
"ST6GALNAC1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,4849,76619906,1,TRUE,FALSE,FALSE,FALSE,NA
"ST6GALNAC2","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,76567026,1,FALSE,FALSE,FALSE,FALSE,NA
"ST6GALNAC3","+",3,2,3,2,1,1,0.000303122158229767,0.00319488817891374,0,1,0,145675,1,FALSE,FALSE,TRUE,FALSE,NA
"ST6GALNAC4","-",1,0,3,0,1,0,0.000162443144899285,0,0,0,0,127914486,1,FALSE,FALSE,FALSE,FALSE,NA
"ST6GALNAC6","-",5,0,6,0,2,0,0.00128700128700129,0,0,0,309,127903771,1,FALSE,FALSE,FALSE,FALSE,NA
"ST7","+",3,0,3,0,1,0,0.000307408545957578,0,0,0,0,117212089,1,FALSE,FALSE,TRUE,FALSE,NA
"ST7L","-",2,0,4,0,1,0,0.000182381907714755,0,0,0,0,112595453,1,FALSE,FALSE,FALSE,FALSE,NA
"ST8SIA1","-",3,0,3,0,1,0,0.00018723085564501,0,0,0,34780,22285781,1,FALSE,FALSE,FALSE,FALSE,NA
"ST8SIA2","+",1,0,1,0,1,0,0.000131319763624425,0,0,0,0,92427429,1,FALSE,FALSE,FALSE,FALSE,NA
"ST8SIA4","-",7,3,15,4,2,1,0.000736919675755343,0.0666666666666667,0,1,358395,536301,0.582043343653251,FALSE,FALSE,TRUE,FALSE,NA
"ST8SIA6","-",1,0,1,0,1,0,0.000643500643500643,0,0,0,43814,17498201,1,FALSE,FALSE,FALSE,FALSE,NA
"STAB2","+",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,103726441,1,FALSE,FALSE,FALSE,FALSE,NA
"STAC","+",1,0,1,0,1,0,0.000643500643500643,0,0,0,171467,36209019,1,FALSE,FALSE,FALSE,FALSE,NA
"STAG1","-",4,1,15,1,2,1,0.000364763815429509,0.00112739571589628,0,1,0,397081,0.25,TRUE,FALSE,TRUE,FALSE,NA
"STAG2","+",3,0,8,0,1,0,0.000303122158229767,0,0,0,89342,124191997,1,TRUE,FALSE,FALSE,FALSE,NA
"STAG3","+",3,0,14,0,1,0,0.000307408545957578,0,0,0,0,100213124,1,FALSE,TRUE,TRUE,FALSE,NA
"STAG3L1","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,9938,75377747,1,FALSE,FALSE,FALSE,FALSE,NA
"STAG3L2","-",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,74882292,1,FALSE,FALSE,FALSE,FALSE,NA
"STAG3L3","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,73001880,1,FALSE,FALSE,TRUE,FALSE,NA
"STAG3L4","+",2,0,2,0,2,0,0.000736919675755343,0,0,0,0,67310169,1,FALSE,FALSE,FALSE,FALSE,NA
"STAG3L5P-PVRIG2P-PILRB","+",4,0,11,0,2,0,0.000364763815429509,0,0,0,520,100368351,1,FALSE,FALSE,TRUE,FALSE,NA
"STAM","+",5,1,10,1,1,1,0.00089126559714795,0.000932835820895522,0,1,15442,81047,1,FALSE,FALSE,TRUE,FALSE,NA
"STAM2","-",2,0,3,0,1,0,0.000307408545957578,0,0,0,32294,152208286,1,FALSE,FALSE,FALSE,FALSE,NA
"STAMBP","+",3,0,3,0,2,0,0.000364763815429509,0,0,0,0,73855363,1,FALSE,FALSE,TRUE,FALSE,NA
"STAMBPL1","+",3,0,4,0,2,0,0.000262639527248851,0,0,0,0,88909553,1,FALSE,FALSE,FALSE,FALSE,NA
"STAP1","+",3,0,3,0,2,0,0.000262639527248851,0,0,0,0,67574494,1,FALSE,FALSE,FALSE,FALSE,NA
